T_H,LST_Gauge,SUGRA_Gauge,cls_count,mrg_bases,mrg_rows,status,cls_externals
4,su2+g2,f4 + 2 su2+g2 + su2+so7+su2,0,1,3,MRG_ONLY,
4,su2+g2,f4 + 2 su2+g2 + su3,88,3,15,COUNT_DIFF,f4 + 2 su2 + 2 su3; f4 + 2 su3; f4 + su2 + 2 su3
4,su2+g2,f4 + 2 su2+so7+su2,0,1,7,MRG_ONLY,
4,su2+g2,f4 + 2 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
4,su2+g2,f4 + 3 su2 + su2+g2,5,0,0,CLS_ONLY_su2hat1,f4 + 3 su2
4,su2+g2,f4 + 3 su2+g2,5,2,8,COUNT_DIFF,f4 + 2 su2 + 2 su3; f4 + su2 + 2 su3
4,su2+g2,f4 + 3 su2+g2 + su3,0,1,1,MRG_ONLY,
4,su2+g2,f4 + so8 + 2 su2 + su2+g2,117,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2
4,su2+g2,f4 + so8 + 2 su2+g2,25,2,6,COUNT_DIFF,f4 + so8 + 2 su2 + su3; f4 + so8 + su2 + su3; f4 + so8 + su3
4,su2+g2,f4 + so8 + 2 su2+g2 + su3,48,1,3,COUNT_DIFF,f4 + so8 + 2 su2 + 2 su3; f4 + so8 + su2 + 2 su3
4,su2+g2,f4 + so8 + su2 + 2 su2+g2,91,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2 + su3
4,su2+g2,f4 + so8 + su2 + su2+g2,35,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2
4,su2+g2,f4 + so8 + su2 + su2+g2 + 2 su3,11,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2 + 2 su3
4,su2+g2,f4 + so8 + su2 + su2+g2 + su2+so7+su2,4,0,0,CLS_ONLY_su2hat1,f4 + so8 + 3 su2 + su3
4,su2+g2,f4 + so8 + su2 + su2+g2 + su3,40,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2 + su3
4,su2+g2,f4 + so8 + su2 + su2+so7+su2,22,0,0,CLS_ONLY_su2hat1,f4 + so8 + 2 su2
4,su2+g2,f4 + so8 + su2+g2,9,3,6,COUNT_DIFF,f4 + so8
4,su2+g2,f4 + so8 + su2+g2 + 2 su3,11,1,4,COUNT_DIFF,f4 + so8 + 2 su3
4,su2+g2,f4 + so8 + su2+g2 + 3 su3,2,1,1,COUNT_DIFF,f4 + so8 + 3 su3
4,su2+g2,f4 + so8 + su2+g2 + su2+so7+su2,9,1,3,COUNT_DIFF,f4 + so8 + 2 su2 + su3; f4 + so8 + 3 su2 + su3
4,su2+g2,f4 + so8 + su2+g2 + su3,9,3,5,COUNT_DIFF,f4 + so8 + su3
4,su2+g2,f4 + so8 + su2+so7+su2,6,2,3,COUNT_DIFF,f4 + so8 + su2
4,su2+g2,f4 + so8 + su2+so7+su2 + 2 su3,2,1,1,COUNT_DIFF,f4 + so8 + su2 + 2 su3
4,su2+g2,f4 + so8 + su2+so7+su2 + su3,4,1,3,COUNT_DIFF,f4 + so8 + su2 + su3
4,su2+g2,f4 + su2 + 2 su2+g2,196,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + su3; f4 + 3 su2 + su3; f4 + su2 + su3
4,su2+g2,f4 + su2 + 2 su2+g2 + su3,451,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + 2 su3; f4 + 3 su2 + 2 su3; f4 + su2 + 2 su3
4,su2+g2,f4 + su2 + su2+g2,25,0,0,CLS_ONLY_su2hat1,f4 + su2
4,su2+g2,f4 + su2 + su2+g2 + 2 su3,90,0,0,CLS_ONLY_su2hat1,f4 + su2 + 2 su3
4,su2+g2,f4 + su2 + su2+g2 + su2+so7+su2,266,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + su3; f4 + 3 su2 + su3
4,su2+g2,f4 + su2 + su2+g2 + su3,114,0,0,CLS_ONLY_su2hat1,f4 + su2 + su3
4,su2+g2,f4 + su2 + su2+so7+su2,174,0,0,CLS_ONLY_su2hat1,f4 + 2 su2
4,su2+g2,f4 + su2 + su2+so7+su2 + su3,157,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + su3
4,su2+g2,f4 + su2+g2,6,4,9,COUNT_DIFF,f4
4,su2+g2,f4 + su2+g2 + 2 su2+so7+su2,0,1,1,MRG_ONLY,
4,su2+g2,f4 + su2+g2 + 2 su3,78,3,9,COUNT_DIFF,f4 + 2 su3
4,su2+g2,f4 + su2+g2 + 3 su3,25,2,6,COUNT_DIFF,f4 + 3 su3
4,su2+g2,f4 + su2+g2 + 4 su3,0,1,3,MRG_ONLY,
4,su2+g2,f4 + su2+g2 + su2+so7+su2,61,3,21,COUNT_DIFF,f4 + 2 su2 + su3; f4 + 3 su2 + su3; f4 + su2 + su3
4,su2+g2,f4 + su2+g2 + su2+so7+su2 + 2 su3,0,1,5,MRG_ONLY,
4,su2+g2,f4 + su2+g2 + su2+so7+su2 + su3,73,2,12,COUNT_DIFF,f4 + 2 su2 + 2 su3; f4 + su2 + 2 su3
4,su2+g2,f4 + su2+g2 + su3,11,3,7,COUNT_DIFF,f4 + su3
4,su2+g2,f4 + su2+g2 + su3 + su8,1,0,0,CLS_ONLY_su2hat1,f4 + hat1 + su3
4,su2+g2,f4 + su2+g2 + su8,2,0,0,CLS_ONLY_su2hat1,f4 + hat1
4,su2+g2,f4 + su2+so7+su2,4,2,8,COUNT_DIFF,f4 + su2
4,su2+g2,f4 + su2+so7+su2 + 2 su3,10,2,5,COUNT_DIFF,f4 + su2 + 2 su3
4,su2+g2,f4 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
4,su2+g2,f4 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
4,su2+g2,f4 + su2+so7+su2 + su3,15,2,7,COUNT_DIFF,f4 + su2 + su3
4,su2+g2,so8 + 2 su2 + 2 su2+g2,10,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2,so8 + 2 su2 + 2 su2+so7+su2,4,0,0,CLS_ONLY_su2hat1,so8 + 5 su2 + su3
4,su2+g2,so8 + 2 su2 + su2+g2,760,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+g2,so8 + 2 su2 + su2+g2 + 2 su3,2,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + 2 su3
4,su2+g2,so8 + 2 su2 + su2+g2 + su2+so7+su2,3,0,0,CLS_ONLY_su2hat1,so8 + 3 su2 + su3
4,su2+g2,so8 + 2 su2 + su2+g2 + su3,268,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2,so8 + 2 su2 + su2+so7+su2,3,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
4,su2+g2,so8 + 2 su2+g2,42,3,20,COUNT_DIFF,so8 + 2 su2 + su3; so8 + su2 + su3; so8 + su3
4,su2+g2,so8 + 2 su2+g2 + 2 su3,2,3,11,COUNT_DIFF,so8 + 3 su3
4,su2+g2,so8 + 2 su2+g2 + 3 su3,0,1,3,MRG_ONLY,
4,su2+g2,so8 + 2 su2+g2 + su2+so7+su2,0,2,9,MRG_ONLY,
4,su2+g2,so8 + 2 su2+g2 + su2+so7+su2 + su3,0,1,1,MRG_ONLY,
4,su2+g2,so8 + 2 su2+g2 + su3,130,3,21,COUNT_DIFF,so8 + 2 su3; so8 + su2 + 2 su3
4,su2+g2,so8 + 2 su2+so7+su2,7,2,20,COUNT_DIFF,so8 + 3 su2 + su3
4,su2+g2,so8 + 2 su2+so7+su2 + 2 su3,0,1,2,MRG_ONLY,
4,su2+g2,so8 + 2 su2+so7+su2 + su3,0,1,6,MRG_ONLY,
4,su2+g2,so8 + 3 su2 + su2+g2,2,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
4,su2+g2,so8 + 3 su2+g2,1,2,11,COUNT_DIFF,so8 + su2 + 2 su3
4,su2+g2,so8 + 3 su2+g2 + su3,0,1,2,MRG_ONLY,
4,su2+g2,so8 + 3 su2+so7+su2,0,1,1,MRG_ONLY,
4,su2+g2,so8 + su2 + 2 su2+g2,217,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3; so8 + su2 + su3
4,su2+g2,so8 + su2 + 2 su2+g2 + su3,10,0,0,CLS_ONLY_su2hat1,so8 + su2 + 2 su3
4,su2+g2,so8 + su2 + 2 su2+so7+su2,8,0,0,CLS_ONLY_su2hat1,so8 + 4 su2 + su3
4,su2+g2,so8 + su2 + su2+g2,61,0,0,CLS_ONLY_su2hat1,so8 + su2
4,su2+g2,so8 + su2 + su2+g2 + 2 su3,206,0,0,CLS_ONLY_su2hat1,so8 + su2 + 2 su3
4,su2+g2,so8 + su2 + su2+g2 + su2+so7+su2,558,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3; so8 + 3 su2 + su3
4,su2+g2,so8 + su2 + su2+g2 + su3,276,0,0,CLS_ONLY_su2hat1,so8 + su2 + su3
4,su2+g2,so8 + su2 + su2+so7+su2,649,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+g2,so8 + su2 + su2+so7+su2 + su3,441,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2,so8 + su2+g2,6,4,14,COUNT_DIFF,so8
4,su2+g2,so8 + su2+g2 + 2 su2+so7+su2,0,1,1,MRG_ONLY,
4,su2+g2,so8 + su2+g2 + 2 su3,104,3,13,COUNT_DIFF,so8 + 2 su3
4,su2+g2,so8 + su2+g2 + 3 su3,39,2,7,COUNT_DIFF,so8 + 3 su3
4,su2+g2,so8 + su2+g2 + 4 su3,0,1,4,MRG_ONLY,
4,su2+g2,so8 + su2+g2 + su2+so7+su2,172,3,35,COUNT_DIFF,so8 + 2 su2 + su3; so8 + 3 su2 + su3; so8 + su2 + su3
4,su2+g2,so8 + su2+g2 + su2+so7+su2 + 2 su3,0,1,7,MRG_ONLY,
4,su2+g2,so8 + su2+g2 + su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
4,su2+g2,so8 + su2+g2 + su2+so7+su2 + su3,7,2,14,COUNT_DIFF,so8 + su2 + 2 su3
4,su2+g2,so8 + su2+g2 + su3,26,4,14,COUNT_DIFF,so8 + su3
4,su2+g2,so8 + su2+g2 + su8,2,0,0,CLS_ONLY_su2hat1,hat1 + so8
4,su2+g2,so8 + su2+so7+su2,19,2,12,COUNT_DIFF,so8 + su2
4,su2+g2,so8 + su2+so7+su2 + 2 su3,71,2,10,COUNT_DIFF,so8 + su2 + 2 su3
4,su2+g2,so8 + su2+so7+su2 + 3 su3,0,1,5,MRG_ONLY,
4,su2+g2,so8 + su2+so7+su2 + 4 su3,0,1,5,MRG_ONLY,
4,su2+g2,so8 + su2+so7+su2 + su3,81,2,16,COUNT_DIFF,so8 + su2 + su3
4,su2+g2,su16 + su2 + su2+g2,1,0,0,CLS_ONLY_su2hat1,hat1 + su2
4,su2+g2,su16 + su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,hat1 + su2
4,su2+g2,su2 + 2 su2+g2,155,0,0,CLS_ONLY_su2hat1,2 su2 + su3; su2 + su3
4,su2+g2,su2 + 2 su2+g2 + su3,59,0,0,CLS_ONLY_su2hat1,2 su2 + 2 su3; su2 + 2 su3
4,su2+g2,su2 + 2 su2+so7+su2,126,0,0,CLS_ONLY_su2hat1,4 su2 + su3
4,su2+g2,su2 + su2+g2,20,0,0,CLS_ONLY_su2hat1,su2
4,su2+g2,su2 + su2+g2 + 2 su3,748,0,0,CLS_ONLY_su2hat1,su2 + 2 su3
4,su2+g2,su2 + su2+g2 + 3 su3,1,0,0,CLS_ONLY_su2hat1,su2 + 3 su3
4,su2+g2,su2 + su2+g2 + su2+so7+su2,872,0,0,CLS_ONLY_su2hat1,2 su2 + su3; 3 su2 + su3
4,su2+g2,su2 + su2+g2 + su2+so7+su2 + su3,1,0,0,CLS_ONLY_su2hat1,2 su2 + 2 su3
4,su2+g2,su2 + su2+g2 + su3,466,0,0,CLS_ONLY_su2hat1,su2 + su3
4,su2+g2,su2 + su2+g2 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + su2
4,su2+g2,su2 + su2+so7+su2,569,0,0,CLS_ONLY_su2hat1,2 su2
4,su2+g2,su2 + su2+so7+su2 + 2 su3,6,0,0,CLS_ONLY_su2hat1,2 su2 + 2 su3
4,su2+g2,su2 + su2+so7+su2 + su3,2518,0,0,CLS_ONLY_su2hat1,2 su2 + su3
4,su2+g2,su2+g2 + 2 su2+so7+su2,0,2,32,MRG_ONLY,
4,su2+g2,su2+g2 + 2 su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
4,su2+g2,su2+g2 + 2 su2+so7+su2 + su3,0,1,15,MRG_ONLY,
4,su2+g2,su2+g2 + 2 su3,436,4,26,COUNT_DIFF,2 su3
4,su2+g2,su2+g2 + 3 su3,249,4,20,COUNT_DIFF,3 su3
4,su2+g2,su2+g2 + 4 su3,39,2,9,COUNT_DIFF,4 su3
4,su2+g2,su2+g2 + 5 su3,0,2,5,MRG_ONLY,
4,su2+g2,su2+g2 + su2+so7+su2,12,4,70,COUNT_DIFF,2 su2 + su3; su2 + su3
4,su2+g2,su2+g2 + su2+so7+su2 + 2 su3,0,3,37,MRG_ONLY,
4,su2+g2,su2+g2 + su2+so7+su2 + 3 su3,0,2,30,MRG_ONLY,
4,su2+g2,su2+g2 + su2+so7+su2 + 4 su3,0,1,1,MRG_ONLY,
4,su2+g2,su2+g2 + su2+so7+su2 + su3,21,3,79,COUNT_DIFF,2 su2 + 2 su3; su2 + 2 su3
4,su2+g2,su2+g2 + su3,174,4,20,COUNT_DIFF,su3
4,su2+g2,su2+g2 + su3 + su8,1,0,0,CLS_ONLY_su2hat1,hat1 + su3
4,su2+g2,su2+so7+su2,6,2,10,COUNT_DIFF,su2
4,su2+g2,su2+so7+su2 + 2 su3,225,2,34,COUNT_DIFF,su2 + 2 su3
4,su2+g2,su2+so7+su2 + 3 su3,0,2,24,MRG_ONLY,
4,su2+g2,su2+so7+su2 + 4 su3,0,1,11,MRG_ONLY,
4,su2+g2,su2+so7+su2 + 5 su3,0,1,3,MRG_ONLY,
4,su2+g2,su2+so7+su2 + su3,127,2,35,COUNT_DIFF,su2 + su3
4,su2+g2 + su3,2 so8 + 2 su2+g2,2,1,1,COUNT_DIFF,2 so8 + su2
4,su2+g2 + su3,2 so8 + su2 + 2 su2+g2,1,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2
4,su2+g2 + su3,2 so8 + su2 + su2+g2 + su3,1,0,0,CLS_ONLY_su2hat1,2 so8 + su2
4,su2+g2 + su3,2 so8 + su2+g2 + su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,2 so8 + 2 su2
4,su2+g2 + su3,2 so8 + su2+g2 + su3,1,1,1,MATCH,2 so8
4,su2+g2 + su3,2 so8 + su2+so7+su2 + su3,2,1,1,COUNT_DIFF,2 so8 + su2
4,su2+g2 + su3,2 su2 + 2 su2+g2,849,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+g2 + su3,2 su2 + 2 su2+g2 + su3,1,0,0,CLS_ONLY_su2hat1,3 su2 + su3
4,su2+g2 + su3,2 su2 + 2 su2+so7+su2,442,0,0,CLS_ONLY_su2hat1,5 su2
4,su2+g2 + su3,2 su2 + su2+g2 + 2 su3,105,0,0,CLS_ONLY_su2hat1,2 su2 + su3
4,su2+g2 + su3,2 su2 + su2+g2 + su2+so7+su2,1790,0,0,CLS_ONLY_su2hat1,4 su2
4,su2+g2 + su3,2 su2 + su2+g2 + su3,60,0,0,CLS_ONLY_su2hat1,2 su2
4,su2+g2 + su3,2 su2 + su2+so7+su2 + su3,861,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+g2 + su3,2 su2+g2,90,2,8,COUNT_DIFF,su2
4,su2+g2 + su3,2 su2+g2 + 2 su3,79,2,4,COUNT_DIFF,su2 + 2 su3
4,su2+g2 + su3,2 su2+g2 + 3 su3,13,2,5,COUNT_DIFF,su2 + 3 su3
4,su2+g2 + su3,2 su2+g2 + 4 su3,0,1,2,MRG_ONLY,
4,su2+g2 + su3,2 su2+g2 + su2+so7+su2,0,2,5,MRG_ONLY,
4,su2+g2 + su3,2 su2+g2 + su2+so7+su2 + 2 su3,0,1,2,MRG_ONLY,
4,su2+g2 + su3,2 su2+g2 + su2+so7+su2 + su3,0,2,4,MRG_ONLY,
4,su2+g2 + su3,2 su2+g2 + su3,194,2,13,COUNT_DIFF,2 su2 + su3; su2 + su3
4,su2+g2 + su3,2 su2+so7+su2,676,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+g2 + su3,2 su2+so7+su2 + 2 su3,0,2,4,MRG_ONLY,
4,su2+g2 + su3,2 su2+so7+su2 + 3 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,2 su2+so7+su2 + su3,1,2,9,COUNT_DIFF,3 su2 + su3
4,su2+g2 + su3,3 su2 + su2+g2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,3 su2 + su3
4,su2+g2 + su3,3 su2 + su2+g2 + su2+so7+su2,12,0,0,CLS_ONLY_su2hat1,5 su2
4,su2+g2 + su3,3 su2 + su2+g2 + su3,156,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+g2 + su3,3 su2+g2,0,2,10,MRG_ONLY,
4,su2+g2 + su3,3 su2+g2 + 2 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,3 su2+g2 + su3,0,2,3,MRG_ONLY,
4,su2+g2 + su3,4 su2+g2,0,1,1,MRG_ONLY,
4,su2+g2 + su3,f4 + 2 su2+g2,2,2,3,MATCH,f4 + su2
4,su2+g2 + su3,f4 + 2 su2+g2 + 2 su3,1,1,1,MATCH,f4 + su2 + 2 su3
4,su2+g2 + su3,f4 + 2 su2+g2 + su3,6,2,2,COUNT_DIFF,f4 + 2 su2 + su3; f4 + su2 + su3
4,su2+g2 + su3,f4 + 3 su2+g2,1,1,1,MATCH,f4 + 2 su2 + su3
4,su2+g2 + su3,f4 + so8 + 2 su2+g2,1,0,0,CLS_ONLY_su2hat1,f4 + so8 + su2
4,su2+g2 + su3,f4 + so8 + su2+g2 + su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,f4 + su2 + 2 su2+g2 + su3,2,0,0,CLS_ONLY_su2hat1,f4 + 2 su2 + su3
4,su2+g2 + su3,f4 + su2+g2 + 2 su3,0,2,2,MRG_ONLY,
4,su2+g2 + su3,f4 + su2+g2 + 3 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,f4 + su2+g2 + su2+so7+su2,2,2,2,MATCH,f4 + 2 su2
4,su2+g2 + su3,f4 + su2+g2 + su2+so7+su2 + su3,2,1,2,COUNT_DIFF,f4 + 2 su2 + su3
4,su2+g2 + su3,f4 + su2+g2 + su3,2,2,2,MATCH,f4
4,su2+g2 + su3,so8 + 2 su2 + 2 su2+g2,2,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
4,su2+g2 + su3,so8 + 2 su2 + su2+g2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2 + su3,so8 + 2 su2 + su2+g2 + su3,5,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+g2 + su3,so8 + 2 su2+g2,10,2,4,COUNT_DIFF,so8 + su2
4,su2+g2 + su3,so8 + 2 su2+g2 + 2 su3,4,1,1,COUNT_DIFF,so8 + su2 + 2 su3
4,su2+g2 + su3,so8 + 2 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
4,su2+g2 + su3,so8 + 2 su2+g2 + su3,16,2,2,COUNT_DIFF,so8 + 2 su2 + su3; so8 + su2 + su3
4,su2+g2 + su3,so8 + 2 su2+so7+su2,9,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
4,su2+g2 + su3,so8 + 2 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,so8 + 3 su2+g2,2,1,1,COUNT_DIFF,so8 + 2 su2 + su3
4,su2+g2 + su3,so8 + su2 + 2 su2+g2,14,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+g2 + su3,so8 + su2 + 2 su2+g2 + su3,6,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2 + su3,so8 + su2 + su2+g2 + 2 su3,1,0,0,CLS_ONLY_su2hat1,so8 + su2 + su3
4,su2+g2 + su3,so8 + su2 + su2+g2 + su2+so7+su2,31,0,0,CLS_ONLY_su2hat1,so8 + 3 su2
4,su2+g2 + su3,so8 + su2 + su2+g2 + su3,4,0,0,CLS_ONLY_su2hat1,so8 + su2
4,su2+g2 + su3,so8 + su2 + su2+so7+su2 + 2 su3,4,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+g2 + su3,so8 + su2 + su2+so7+su2 + su3,15,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+g2 + su3,so8 + su2+g2 + 2 su3,1,2,3,COUNT_DIFF,so8 + su3
4,su2+g2 + su3,so8 + su2+g2 + 3 su3,1,1,1,MATCH,so8 + 2 su3
4,su2+g2 + su3,so8 + su2+g2 + su2+so7+su2,22,2,3,COUNT_DIFF,so8 + 2 su2
4,su2+g2 + su3,so8 + su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,so8 + su2+g2 + su2+so7+su2 + su3,15,1,1,COUNT_DIFF,so8 + 2 su2 + su3
4,su2+g2 + su3,so8 + su2+g2 + su3,2,2,4,MATCH,so8
4,su2+g2 + su3,so8 + su2+so7+su2 + 2 su3,13,2,3,COUNT_DIFF,so8 + su2 + su3
4,su2+g2 + su3,so8 + su2+so7+su2 + 3 su3,4,1,1,COUNT_DIFF,so8 + su2 + 2 su3
4,su2+g2 + su3,so8 + su2+so7+su2 + su3,10,2,4,COUNT_DIFF,so8 + su2
4,su2+g2 + su3,su2 + 2 su2+g2,450,0,0,CLS_ONLY_su2hat1,2 su2
4,su2+g2 + su3,su2 + 2 su2+g2 + su3,425,0,0,CLS_ONLY_su2hat1,2 su2 + su3
4,su2+g2 + su3,su2 + 2 su2+so7+su2,819,0,0,CLS_ONLY_su2hat1,4 su2
4,su2+g2 + su3,su2 + su2+g2 + 2 su3,31,0,0,CLS_ONLY_su2hat1,su2 + su3
4,su2+g2 + su3,su2 + su2+g2 + 3 su3,12,0,0,CLS_ONLY_su2hat1,su2 + 2 su3
4,su2+g2 + su3,su2 + su2+g2 + 4 su3,1,0,0,CLS_ONLY_su2hat1,su2 + 3 su3
4,su2+g2 + su3,su2 + su2+g2 + su2+so7+su2,3057,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+g2 + su3,su2 + su2+g2 + su2+so7+su2 + su3,1,0,0,CLS_ONLY_su2hat1,3 su2 + su3
4,su2+g2 + su3,su2 + su2+g2 + su3,2,0,0,CLS_ONLY_su2hat1,su2
4,su2+g2 + su3,su2 + su2+so7+su2 + 2 su3,333,0,0,CLS_ONLY_su2hat1,2 su2 + su3
4,su2+g2 + su3,su2 + su2+so7+su2 + su3,488,0,0,CLS_ONLY_su2hat1,2 su2
4,su2+g2 + su3,su2+g2 + 2 su2+so7+su2,0,2,3,MRG_ONLY,
4,su2+g2 + su3,su2+g2 + 2 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,su2+g2 + 2 su3,24,2,7,COUNT_DIFF,su3
4,su2+g2 + su3,su2+g2 + 3 su3,23,2,5,COUNT_DIFF,2 su3
4,su2+g2 + su3,su2+g2 + 4 su3,6,2,3,COUNT_DIFF,3 su3
4,su2+g2 + su3,su2+g2 + 5 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,su2+g2 + su2+so7+su2,698,2,14,COUNT_DIFF,2 su2
4,su2+g2 + su3,su2+g2 + su2+so7+su2 + 2 su3,0,2,4,MRG_ONLY,
4,su2+g2 + su3,su2+g2 + su2+so7+su2 + 3 su3,0,1,4,MRG_ONLY,
4,su2+g2 + su3,su2+g2 + su2+so7+su2 + su3,497,2,10,COUNT_DIFF,2 su2 + su3
4,su2+g2 + su3,su2+so7+su2 + 2 su3,150,2,7,COUNT_DIFF,su2 + su3
4,su2+g2 + su3,su2+so7+su2 + 3 su3,57,2,4,COUNT_DIFF,su2 + 2 su3
4,su2+g2 + su3,su2+so7+su2 + 4 su3,6,2,3,COUNT_DIFF,su2 + 3 su3
4,su2+g2 + su3,su2+so7+su2 + 5 su3,0,1,1,MRG_ONLY,
4,su2+g2 + su3,su2+so7+su2 + su3,96,2,7,COUNT_DIFF,su2
4,su2+so7+su2,2 so8 + su2+so7+su2,1,1,1,MATCH,2 so8
4,su2+so7+su2,2 su2 + 2 su2+so7+su2,6,0,0,CLS_ONLY_su2hat1,4 su2 + su3
4,su2+so7+su2,2 su2 + su2+g2 + su2+so7+su2,33,0,0,CLS_ONLY_su2hat1,2 su2 + su3; 3 su2 + su3
4,su2+so7+su2,2 su2 + su2+so7+su2,50,0,0,CLS_ONLY_su2hat1,2 su2
4,su2+so7+su2,2 su2 + su2+so7+su2 + su3,61,0,0,CLS_ONLY_su2hat1,2 su2 + su3
4,su2+so7+su2,2 su2+g2 + su2+so7+su2,0,1,1,MRG_ONLY,
4,su2+so7+su2,2 su2+so7+su2,2,1,2,COUNT_DIFF,2 su2 + su3
4,su2+so7+su2,2 su2+so7+su2 + su3,0,1,1,MRG_ONLY,
4,su2+so7+su2,3 su2 + su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,3 su2
4,su2+so7+su2,so8 + 2 su2 + su2+so7+su2,7,0,0,CLS_ONLY_su2hat1,so8 + 2 su2
4,su2+so7+su2,so8 + 2 su2 + su2+so7+su2 + su3,1,0,0,CLS_ONLY_su2hat1,so8 + 2 su2 + su3
4,su2+so7+su2,so8 + su2 + su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,so8 + su2
4,su2+so7+su2,so8 + su2 + su2+so7+su2 + su3,2,0,0,CLS_ONLY_su2hat1,so8 + su2 + su3
4,su2+so7+su2,so8 + su2+g2 + su2+so7+su2,1,1,1,MATCH,so8 + su2 + su3
4,su2+so7+su2,so8 + su2+so7+su2,1,2,2,COUNT_DIFF,so8
4,su2+so7+su2,so8 + su2+so7+su2 + 2 su3,1,1,1,MATCH,so8 + 2 su3
4,su2+so7+su2,so8 + su2+so7+su2 + su3,1,1,1,MATCH,so8 + su3
4,su2+so7+su2,su16 + su2 + su2+so7+su2,1,0,0,CLS_ONLY_su2hat1,hat1 + su2
4,su2+so7+su2,su2 + 2 su2+so7+su2,12,0,0,CLS_ONLY_su2hat1,3 su2 + su3
4,su2+so7+su2,su2 + su2+g2 + su2+so7+su2,34,0,0,CLS_ONLY_su2hat1,2 su2 + su3; 3 su2 + su3; su2 + su3
4,su2+so7+su2,su2 + su2+g2 + su2+so7+su2 + su3,1,0,0,CLS_ONLY_su2hat1,su2 + 2 su3
4,su2+so7+su2,su2 + su2+so7+su2,4,0,0,CLS_ONLY_su2hat1,su2
4,su2+so7+su2,su2 + su2+so7+su2 + 2 su3,7,0,0,CLS_ONLY_su2hat1,su2 + 2 su3
4,su2+so7+su2,su2 + su2+so7+su2 + su3,18,0,0,CLS_ONLY_su2hat1,su2 + su3
4,su2+so7+su2,su2+g2 + su2+so7+su2,9,2,4,COUNT_DIFF,2 su2 + su3; su2 + su3; su3
4,su2+so7+su2,su2+g2 + su2+so7+su2 + 2 su3,0,1,1,MRG_ONLY,
4,su2+so7+su2,su2+g2 + su2+so7+su2 + su3,5,2,2,COUNT_DIFF,2 su3; su2 + 2 su3
4,su2+so7+su2,su2+so7+su2 + 2 su3,9,2,2,COUNT_DIFF,2 su3
4,su2+so7+su2,su2+so7+su2 + 3 su3,3,1,1,COUNT_DIFF,3 su3
