"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	158	1	2	0	0	0	0	0	0	7
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	158	1	2	0	0	0	0	0	0	4
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	158	1	2	0	0	0	0	0	0	2
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	18	165	1	1	0	0	0	0	0	0	91
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	19	165	1	1	0	0	0	0	0	0	71
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	20	165	1	1	0	0	0	0	0	0	15
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	21	165	1	1	0	0	0	0	0	0	12
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	22	165	1	1	0	0	0	0	0	0	9
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+3(so(7)+2 su(2))"	19	154	3	2	0	0	0	0	0	0	5
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+3(so(7)+2 su(2))"	20	154	3	2	0	0	0	0	0	0	2
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	18	156	2	2	0	0	0	0	0	0	20
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	19	156	2	2	0	0	0	0	0	0	48
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+2(so(7)+2 su(2))"	20	156	2	2	0	0	0	0	0	0	3
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	14	167	0	1	0	0	0	0	0	0	2
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	18	167	0	1	0	0	0	0	0	0	2
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	19	167	0	1	0	0	0	0	0	0	3
14	103	"e7+e6+g2+su(2)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	20	167	0	1	0	0	0	0	0	0	2
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	18	164	1	2	0	0	0	0	0	0	14
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	19	164	1	2	0	0	0	0	0	0	6
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+2(g2+su(2))"	21	164	1	2	0	0	0	0	0	0	3
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	18	173	1	1	0	0	0	0	0	0	19
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	19	173	1	1	0	0	0	0	0	0	9
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	20	173	1	1	0	0	0	0	0	0	3
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	21	173	1	1	0	0	0	0	0	0	2
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+2 su(3)+g2+su(2)"	22	173	1	1	0	0	0	0	0	0	5
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)"	14	174	0	1	0	0	0	0	0	0	2
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)"	18	174	0	1	0	0	0	0	0	0	5
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)"	19	174	0	1	0	0	0	0	0	0	2
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)+2(g2+su(2))"	18	156	1	3	0	0	0	0	0	0	2
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)+2(g2+su(2))"	19	156	1	3	0	0	0	0	0	0	3
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)+g2+su(2)"	18	165	0	2	0	0	0	0	0	0	7
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)+g2+su(2)"	18	165	1	2	0	0	0	0	0	0	7
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+3 su(3)+g2+su(2)"	19	165	1	2	0	0	0	0	0	0	4
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+4 su(3)"	18	166	0	2	0	0	0	0	0	0	7
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+4 su(3)+g2+su(2)"	18	157	0	3	0	0	0	0	0	0	4
14	105	"2 e6+f5+2 su(3)"	"2 e6+f5+5 su(3)"	18	158	0	3	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	159	1	2	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	158	0	2	0	0	0	0	0	0	3
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	158	1	2	0	0	0	0	0	0	3
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	158	1	2	0	0	0	0	0	0	7
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	158	1	2	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	158	1	2	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	18	165	0	1	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+2(so(7)+2 su(2))"	18	165	2	1	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+3(g2+su(2))+so(7)+2 su(2)"	19	149	1	3	0	0	0	0	0	0	2
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	18	167	1	1	0	0	0	0	0	0	11
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	19	167	1	1	0	0	0	0	0	0	7
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	20	167	1	1	0	0	0	0	0	0	3
14	106	"e7+e6+su(3)+so(7)+2 su(2)"	"e7+e6+su(3)+g2+su(2)+so(7)+2 su(2)"	22	167	1	1	0	0	0	0	0	0	2
14	107	"e7+e7'+so(7)+2 su(2)"	"e7+e7'+3(g2+su(2))+so(7)+2 su(2)"	19	130	0	3	0	0	0	0	0	0	2
14	107	"e7+e7'+so(7)+2 su(2)"	"e7+e7'+g2+su(2)+so(7)+2 su(2)"	14	148	0	1	0	0	0	0	0	0	2
14	111	"e7+e7'+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+2(so(7)+2 su(2))"	19	146	1	0	0	0	0	0	0	0	3
14	111	"e7+e7'+g2+su(2)+so(7)+2 su(2)"	"e7+e7'+g2+su(2)+2(so(7)+2 su(2))"	19	137	1	1	0	0	0	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	18	159	0	1	2	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+2 so(8)+3 su(3)+so(7)+2 su(2)"	19	159	0	1	2	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+2 su(3)+2(so(7)+2 su(2))"	16	212	2	1	0	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	214	1	1	0	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	214	1	1	0	0	0	0	0	0	8
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	16	206	1	2	0	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+3 su(3)+so(7)+2 su(2)"	14	215	0	1	0	0	0	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+3 su(3)+so(7)+2 su(2)"	16	215	0	1	0	0	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+4 su(3)+so(7)+2 su(2)"	16	207	0	2	0	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+6 su(3)+so(7)+2 su(2)"	17	191	0	4	0	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+2(so(7)+2 su(2))"	18	160	2	1	0	1	0	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+2(so(7)+2 su(2))"	19	160	2	1	0	1	0	0	0	0	8
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+2(so(7)+2 su(2))"	20	160	2	1	0	1	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	162	1	1	0	1	0	0	0	0	25
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	162	1	1	0	1	0	0	0	0	31
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	162	1	1	0	1	0	0	0	0	9
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	162	1	1	0	1	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	162	1	1	0	1	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	162	1	1	0	1	0	0	0	0	6
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+2 su(3)+so(7)+2 su(2)"	14	171	0	0	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	19	154	1	2	0	1	0	0	0	0	13
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	154	1	2	0	1	0	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	23	154	1	2	0	1	0	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	154	1	2	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+g2+su(2)+so(7)+2 su(2)"	29	154	1	2	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+so(7)+2 su(2)"	16	163	0	1	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+so(7)+2 su(2)"	18	163	0	1	0	1	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+3 su(3)+so(7)+2 su(2)"	19	163	0	1	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+4 su(3)+so(7)+2 su(2)"	18	155	0	2	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+4 su(3)+so(7)+2 su(2)"	22	155	0	2	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+4 su(3)+so(7)+2 su(2)"	24	155	0	2	0	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+so(8)+2 su(3)+so(7)+2 su(2)"	17	143	0	0	1	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+so(8)+3 su(3)+so(7)+2 su(2)"	19	135	0	1	1	1	0	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+f5+so(8)+3 su(3)+so(7)+2 su(2)"	23	135	0	1	1	1	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+2 su(3)+2(so(7)+2 su(2))"	17	184	2	1	1	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+2 su(3)+2(so(7)+2 su(2))"	18	184	2	1	1	0	0	0	0	0	17
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	186	1	1	1	0	0	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+2 su(3)+so(7)+2 su(2)"	14	195	0	0	1	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+3 su(3)+g2+su(2)+so(7)+2 su(2)"	18	178	1	2	1	0	0	0	0	0	16
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+3 su(3)+g2+su(2)+so(7)+2 su(2)"	19	178	1	2	1	0	0	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+3 su(3)+so(7)+2 su(2)"	15	187	0	1	1	0	0	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+3 su(3)+so(7)+2 su(2)"	17	187	0	1	1	0	0	0	0	0	6
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+4 su(3)+so(7)+2 su(2)"	18	179	0	2	1	0	0	0	0	0	18
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"2 e6+so(8)+4 su(3)+so(7)+2 su(2)"	19	179	0	2	1	0	0	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	19	134	2	1	0	0	1	0	0	0	12
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	20	134	2	1	0	0	1	0	0	0	7
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	21	134	2	1	0	0	1	0	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	23	134	2	1	0	0	1	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	24	134	2	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	25	134	2	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+2(so(7)+2 su(2))"	37	134	2	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	136	1	1	0	0	1	0	0	0	35
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	136	1	1	0	0	1	0	0	0	28
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	136	1	1	0	0	1	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	136	1	1	0	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	136	1	1	0	0	1	0	0	0	8
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	136	1	1	0	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	29	136	1	1	0	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	31	136	1	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	32	136	1	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	35	136	1	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	38	136	1	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+2 su(3)+so(7)+2 su(2)"	14	145	0	0	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	19	128	1	2	0	0	1	0	0	0	6
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	20	128	1	2	0	0	1	0	0	0	10
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	21	128	1	2	0	0	1	0	0	0	12
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	25	128	1	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+so(7)+2 su(2)"	17	137	0	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+so(7)+2 su(2)"	19	137	0	1	0	0	1	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+so(7)+2 su(2)"	20	137	0	1	0	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+3 su(3)+so(7)+2 su(2)"	22	137	0	1	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	19	129	0	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	20	129	0	2	0	0	1	0	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	21	129	0	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	23	129	0	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	25	129	0	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+4 su(3)+so(7)+2 su(2)"	29	129	0	2	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+5 su(3)+so(7)+2 su(2)"	20	121	0	3	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+5 su(3)+so(7)+2 su(2)"	23	121	0	3	0	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+f5+2 su(3)+so(7)+2 su(2)"	19	93	0	0	0	1	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+f5+3 su(3)+so(7)+2 su(2)"	21	85	0	1	0	1	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+so(8)+2 su(3)+so(7)+2 su(2)"	18	117	0	0	1	0	1	0	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	20	109	0	1	1	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"3 e6+so(8)+3 su(3)+so(7)+2 su(2)"	21	109	0	1	1	0	1	0	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+2(so(7)+2 su(2))"	20	107	2	1	0	0	0	1	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+2(so(7)+2 su(2))"	21	107	2	1	0	0	0	1	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+2(so(7)+2 su(2))"	22	107	2	1	0	0	0	1	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+2(so(7)+2 su(2))"	23	107	2	1	0	0	0	1	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	21	79	2	1	0	0	0	0	1	0	8
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	22	79	2	1	0	0	0	0	1	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	23	79	2	1	0	0	0	0	1	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+2(so(7)+2 su(2))"	24	79	2	1	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	20	109	1	1	0	0	0	1	0	0	16
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	109	1	1	0	0	0	1	0	0	12
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	109	1	1	0	0	0	1	0	0	6
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	21	81	1	1	0	0	0	0	1	0	19
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	81	1	1	0	0	0	0	1	0	10
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	23	81	1	1	0	0	0	0	1	0	6
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+2 su(3)+g2+su(2)+so(7)+2 su(2)"	24	81	1	1	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	20	101	1	2	0	0	0	1	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	21	101	1	2	0	0	0	1	0	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	21	73	1	2	0	0	0	0	1	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	22	73	1	2	0	0	0	0	1	0	5
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+g2+su(2)+so(7)+2 su(2)"	23	73	1	2	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+3 su(3)+so(7)+2 su(2)"	20	110	0	1	0	0	0	1	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+3 su(3)+so(7)+2 su(2)"	21	110	0	1	0	0	0	1	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+3 su(3)+so(7)+2 su(2)"	23	110	0	1	0	0	0	1	0	0	3
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+so(7)+2 su(2)"	21	82	0	1	0	0	0	0	1	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+so(7)+2 su(2)"	22	82	0	1	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+3 su(3)+so(7)+2 su(2)"	23	82	0	1	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+4 su(3)+so(7)+2 su(2)"	20	102	0	2	0	0	0	1	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+4 su(3)+so(7)+2 su(2)"	21	102	0	2	0	0	0	1	0	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7'+2 e6+4 su(3)+so(7)+2 su(2)"	23	102	0	2	0	0	0	1	0	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+4 su(3)+so(7)+2 su(2)"	21	74	0	2	0	0	0	0	1	0	2
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+4 su(3)+so(7)+2 su(2)"	22	74	0	2	0	0	0	0	1	0	4
14	113	"2 e6+2 su(3)+so(7)+2 su(2)"	"e7+2 e6+4 su(3)+so(7)+2 su(2)"	23	74	0	2	0	0	0	0	1	0	3
