"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
22	57	"e8+e7+f5+su(3)+4(g2+su(2))"	29	158	2	0	0	0	0	0	0	0	5
22	58	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	165	0	1	0	0	0	0	0	0	2
22	58	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	172	1	0	0	0	0	0	0	0	9
22	58	"e8+e6+2 f5+su(3)+3(g2+su(2))"	27	172	1	0	0	0	0	0	0	0	10
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	22	203	0	0	0	0	0	0	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	22	223	0	1	0	0	0	1	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	22	230	0	0	1	0	1	0	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	22	231	0	0	0	0	0	1	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	22	258	0	0	0	0	1	0	0	0	3
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	23	195	0	1	0	0	0	0	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	23	203	0	0	1	0	0	1	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	23	206	0	0	0	1	1	0	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	24	175	0	0	1	0	0	0	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	24	179	0	0	0	1	0	1	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	25	151	0	0	0	1	0	0	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	25	153	0	0	0	0	1	1	0	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	26	125	0	0	0	0	1	0	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	27	98	0	0	0	0	0	1	1	0	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	30	72	0	2	0	0	0	0	0	1	2
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	30	77	2	1	0	0	0	0	0	1	8
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	30	79	1	1	0	0	0	0	0	1	11
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	30	80	0	1	0	0	0	0	0	1	4
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	31	71	1	2	0	0	0	0	0	1	5
22	59	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	31	72	0	2	0	0	0	0	0	1	4
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	175	0	0	0	0	0	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	203	0	0	0	0	0	1	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	222	0	1	0	0	1	0	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	228	0	0	1	1	0	0	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	230	0	0	0	0	1	0	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	22	256	0	0	0	1	0	0	0	0	3
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	195	0	1	0	0	0	1	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	202	0	0	1	0	1	0	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	24	167	0	1	0	0	0	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	24	175	0	0	1	0	0	1	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	24	178	0	0	0	1	1	0	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	25	147	0	0	1	0	0	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	25	151	0	0	0	1	0	1	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	26	123	0	0	0	1	0	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	26	125	0	0	0	0	1	1	0	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	26	166	1	1	0	0	0	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	27	97	0	0	0	0	1	0	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	28	70	0	0	0	0	0	1	1	0	2
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	31	43	1	2	0	0	0	0	0	1	6
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	31	44	0	2	0	0	0	0	0	1	5
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	31	49	2	1	0	0	0	0	0	1	8
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	31	51	1	1	0	0	0	0	0	1	10
22	60	"e7+e7'+f5+2(g2+su(2))+2(so(7)+2 su(2))"	31	52	0	1	0	0	0	0	0	1	3
22	61	"2 e7+2 f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	178	1	0	0	1	0	0	0	0	3
22	61	"2 e7+2 f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	230	1	0	0	0	0	0	0	0	3
22	61	"2 e7+2 f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	230	1	0	0	0	0	0	0	0	3
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	22	221	0	1	0	0	0	0	0	0	2
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	23	220	1	1	0	0	0	0	0	0	2
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	192	1	1	1	0	0	0	0	0	3
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	176	1	0	0	1	0	0	0	0	12
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	168	1	1	0	1	0	0	0	0	2
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	176	1	0	0	1	0	0	0	0	4
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	27	228	1	0	0	0	0	0	0	0	6
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	142	1	1	0	0	1	0	0	0	3
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	176	1	0	0	1	0	0	0	0	2
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	29	228	1	0	0	0	0	0	0	0	3
22	62	"2 e7+2 f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	30	168	1	1	0	1	0	0	0	0	2
22	63	"e8+e7+f5+3(g2+su(2))"	29	168	1	1	0	0	0	0	0	0	5
22	63	"e8+e7+f5+3(g2+su(2))"	29	176	1	0	0	0	0	0	0	0	3
22	63	"e8+e7+f5+3(g2+su(2))"	30	168	1	1	0	0	0	0	0	0	2
22	63	"e8+e7+f5+3(g2+su(2))"	30	169	1	1	0	0	0	0	0	0	4
22	63	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	3
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	22	222	0	1	0	1	0	0	0	0	2
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	22	230	0	0	0	1	0	0	0	0	2
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	22	254	0	0	1	0	0	0	0	0	3
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	23	202	0	0	1	1	0	0	0	0	2
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	26	168	1	1	0	0	0	1	0	0	5
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	27	140	1	1	0	0	0	0	1	0	8
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	27	168	1	1	0	0	0	1	0	0	4
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	28	140	1	1	0	0	0	0	1	0	5
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	31	25	1	1	0	0	0	0	0	1	6
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	32	25	1	1	0	0	0	0	0	1	4
22	64	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	32	26	0	1	0	0	0	0	0	1	3
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	26	165	1	0	0	0	0	0	0	0	3
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	27	157	1	1	0	0	0	0	0	0	2
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	27	158	0	1	0	0	0	0	0	0	2
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	27	165	1	0	0	0	0	0	0	0	8
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	154	3	1	0	0	0	0	0	0	2
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	156	2	1	0	0	0	0	0	0	2
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	157	1	1	0	0	0	0	0	0	4
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	158	0	1	0	0	0	0	0	0	2
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	165	1	0	0	0	0	0	0	0	8
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	29	156	2	1	0	0	0	0	0	0	3
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	29	157	1	1	0	0	0	0	0	0	4
22	65	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	30	157	1	1	0	0	0	0	0	0	4
22	66	"e8+e6+2 f5+4(g2+su(2))"	26	162	1	1	0	0	0	0	0	0	3
22	66	"e8+e6+2 f5+4(g2+su(2))"	26	170	1	0	0	0	0	0	0	0	13
22	66	"e8+e6+2 f5+4(g2+su(2))"	27	170	1	0	0	0	0	0	0	0	14
22	66	"e8+e6+2 f5+4(g2+su(2))"	28	170	1	0	0	0	0	0	0	0	2
22	66	"e8+e6+2 f5+4(g2+su(2))"	29	162	1	1	0	0	0	0	0	0	2
22	67	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	162	1	1	0	0	0	0	0	0	2
22	67	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	171	1	0	0	0	0	0	0	0	9
22	67	"e8+e6+2 f5+su(3)+3(g2+su(2))"	27	162	1	1	0	0	0	0	0	0	2
22	67	"e8+e6+2 f5+su(3)+3(g2+su(2))"	27	171	1	0	0	0	0	0	0	0	6
22	67	"e8+e6+2 f5+su(3)+3(g2+su(2))"	29	162	1	1	0	0	0	0	0	0	2
22	68	"e8+e7+f5+4(g2+su(2))"	26	158	1	1	0	0	0	0	0	0	3
22	68	"e8+e7+f5+4(g2+su(2))"	26	167	1	0	0	0	0	0	0	0	9
22	68	"e8+e7+f5+4(g2+su(2))"	27	167	1	0	0	0	0	0	0	0	3
22	68	"e8+e7+f5+4(g2+su(2))"	28	158	1	1	0	0	0	0	0	0	2
22	69	"e8+e7+f5+4(g2+su(2))"	26	158	1	1	0	0	0	0	0	0	3
22	69	"e8+e7+f5+4(g2+su(2))"	26	167	1	0	0	0	0	0	0	0	4
22	69	"e8+e7+f5+4(g2+su(2))"	27	167	1	0	0	0	0	0	0	0	2
22	69	"e8+e7+f5+4(g2+su(2))"	28	158	1	1	0	0	0	0	0	0	2
22	70	"e8+e7+f5+3(g2+su(2))+so(7)+2 su(2)"	26	158	1	1	0	0	0	0	0	0	4
22	70	"e8+e7+f5+3(g2+su(2))+so(7)+2 su(2)"	29	158	1	1	0	0	0	0	0	0	5
22	70	"e8+e7+f5+3(g2+su(2))+so(7)+2 su(2)"	29	159	0	1	0	0	0	0	0	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	22	272	1	0	0	0	0	0	0	0	3
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	22	273	1	0	0	0	0	0	0	0	2
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	193	2	0	0	0	1	0	0	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	194	1	0	0	0	1	0	0	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	166	2	0	0	0	0	1	0	0	6
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	167	1	0	0	0	0	1	0	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	168	1	0	0	0	0	1	0	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	138	2	0	0	0	0	0	1	0	7
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	139	1	0	0	0	0	0	1	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	140	1	0	0	0	0	0	1	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	133	0	1	0	0	0	0	1	0	2
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	138	2	0	0	0	0	0	1	0	6
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	139	1	0	0	0	0	0	1	0	6
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	140	1	0	0	0	0	0	1	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	272	1	0	0	0	0	0	0	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	273	1	0	0	0	0	0	0	0	5
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	166	2	0	0	0	0	1	0	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	167	1	0	0	0	0	1	0	0	4
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	168	1	0	0	0	0	1	0	0	2
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	166	2	0	0	0	0	1	0	0	2
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	168	1	0	0	0	0	1	0	0	3
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	18	0	1	0	0	0	0	0	1	2
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	23	2	0	0	0	0	0	0	1	8
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	24	1	0	0	0	0	0	0	1	6
22	71	"2 e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	25	1	0	0	0	0	0	0	1	5
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	27	165	1	0	0	0	0	0	0	0	2
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	157	1	1	0	0	0	0	0	0	3
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	165	1	0	0	0	0	0	0	0	2
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	29	157	1	1	0	0	0	0	0	0	8
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	29	158	0	1	0	0	0	0	0	0	4
22	72	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	30	157	1	1	0	0	0	0	0	0	2
22	74	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	162	1	1	0	0	0	0	0	0	2
22	74	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	171	1	0	0	0	0	0	0	0	5
22	74	"e8+e6+2 f5+su(3)+3(g2+su(2))"	27	162	1	1	0	0	0	0	0	0	2
22	74	"e8+e6+2 f5+su(3)+3(g2+su(2))"	27	171	1	0	0	0	0	0	0	0	4
22	74	"e8+e6+2 f5+su(3)+3(g2+su(2))"	28	162	1	1	0	0	0	0	0	0	2
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	26	158	2	0	0	0	0	0	0	0	11
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	26	159	1	0	0	0	0	0	0	0	4
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	26	160	1	0	0	0	0	0	0	0	4
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	27	158	2	0	0	0	0	0	0	0	7
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	27	159	1	0	0	0	0	0	0	0	6
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	28	151	1	1	0	0	0	0	0	0	2
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	28	153	0	1	0	0	0	0	0	0	2
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	28	158	2	0	0	0	0	0	0	0	4
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	28	160	1	0	0	0	0	0	0	0	5
22	75	"e8+e7+f5+su(3)+4(g2+su(2))"	29	158	2	0	0	0	0	0	0	0	5
22	76	"e8+e7+f5+su(3)+4(g2+su(2))"	26	160	1	0	0	0	0	0	0	0	4
22	76	"e8+e7+f5+su(3)+4(g2+su(2))"	28	153	0	1	0	0	0	0	0	0	2
22	76	"e8+e7+f5+su(3)+4(g2+su(2))"	28	160	1	0	0	0	0	0	0	0	5
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	26	163	1	1	0	0	0	0	0	0	2
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	26	170	2	0	0	0	0	0	0	0	3
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	26	171	1	0	0	0	0	0	0	0	17
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	27	163	1	1	0	0	0	0	0	0	5
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	27	171	1	0	0	0	0	0	0	0	11
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	28	171	1	0	0	0	0	0	0	0	3
22	77	"e8+3 f5+so(8)+2 su(3)+2(g2+su(2))"	29	163	1	1	0	0	0	0	0	0	3
22	78	"e8+3 f5+so(8)+su(3)+3(g2+su(2))"	26	170	1	0	0	0	0	0	0	0	5
22	78	"e8+3 f5+so(8)+su(3)+3(g2+su(2))"	27	170	1	0	0	0	0	0	0	0	3
22	79	"e8+e6+2 f5+4(g2+su(2))"	26	170	1	0	0	0	0	0	0	0	9
22	79	"e8+e6+2 f5+4(g2+su(2))"	27	170	1	0	0	0	0	0	0	0	7
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	24	206	1	0	0	0	0	0	0	0	2
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	188	2	2	0	0	0	0	0	0	2
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	2	0	0	0	0	0	0	7
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	2	0	0	0	0	0	0	6
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	26	169	1	1	1	0	0	0	0	0	5
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	26	178	1	0	1	0	0	0	0	0	5
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	27	206	1	0	0	0	0	0	0	0	5
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	28	206	1	0	0	0	0	0	0	0	3
22	81	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	29	206	1	0	0	0	0	0	0	0	3
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	2	0	0	0	0	0	0	3
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	2	0	0	0	0	0	0	2
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	26	169	1	1	1	0	0	0	0	0	2
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	26	178	1	0	1	0	0	0	0	0	3
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	27	206	1	0	0	0	0	0	0	0	3
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	28	206	1	0	0	0	0	0	0	0	2
22	88	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	29	206	1	0	0	0	0	0	0	0	4
22	92	"2 e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	22	203	0	1	0	0	0	0	0	0	2
22	92	"2 e7+e6+f5+g2+su(2)+2(so(7)+2 su(2))"	25	194	1	2	0	0	0	0	0	0	10
22	93	"e8+e7'+f5+so(8)+3(g2+su(2))"	26	169	1	1	0	0	0	0	0	0	3
22	93	"e8+e7'+f5+so(8)+3(g2+su(2))"	27	169	1	1	0	0	0	0	0	0	4
22	93	"e8+e7'+f5+so(8)+3(g2+su(2))"	28	169	1	1	0	0	0	0	0	0	2
22	94	"3 e7+f5+g2+su(2)+2(so(7)+2 su(2))"	27	147	1	1	0	0	0	0	0	0	4
22	97	"3 e7+3(so(7)+2 su(2))"	25	188	1	2	0	0	0	0	0	0	2
22	99	"3 e7+g2+su(2)+2(so(7)+2 su(2))"	25	190	1	2	0	0	0	0	0	0	2
22	100	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	25	189	1	1	0	0	0	0	0	0	2
22	100	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	26	182	0	2	0	0	0	0	0	0	2
22	100	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	198	1	0	0	0	0	0	0	0	5
22	100	"3 e7+su(3)+g2+su(2)+2(so(7)+2 su(2))"	28	199	1	0	0	0	0	0	0	0	5
22	103	"e8+2 e6+f5+2 su(3)+g2+su(2)"	22	148	0	1	0	0	0	0	0	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	22	219	0	1	1	0	0	0	0	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	22	227	0	0	1	0	0	0	0	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	22	246	1	1	0	0	0	0	0	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	22	247	0	1	0	0	0	0	0	0	3
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	25	194	1	1	0	1	0	0	0	0	4
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	26	168	1	1	0	0	1	0	0	0	5
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	27	141	1	1	0	0	0	1	0	0	4
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	27	169	0	1	0	0	1	0	0	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	28	113	1	1	0	0	0	0	1	0	4
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	28	168	1	1	0	0	1	0	0	0	3
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	29	113	1	1	0	0	0	0	1	0	2
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	32	-2	1	1	0	0	0	0	0	1	3
22	107	"e8+f5+2 so(8)+3(g2+su(2))"	32	-1	0	1	0	0	0	0	0	1	2
22	108	"3 e7+3(so(7)+2 su(2))"	25	188	1	2	0	0	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	175	0	0	0	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	201	0	0	0	1	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	217	0	1	1	0	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	225	0	0	1	0	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	244	1	1	0	0	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	22	245	0	1	0	0	0	0	0	0	3
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	23	193	0	1	0	1	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	23	244	1	1	0	0	0	0	0	0	4
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	24	167	0	1	0	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	24	173	0	0	1	1	0	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	25	147	0	0	1	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	25	192	1	1	0	1	0	0	0	0	10
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	26	123	0	0	0	1	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	26	166	1	1	0	0	1	0	0	0	15
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	27	139	1	1	0	0	0	1	0	0	10
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	27	166	1	1	0	0	1	0	0	0	16
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	28	111	1	1	0	0	0	0	1	0	13
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	28	131	1	2	0	0	0	1	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	28	139	1	1	0	0	0	1	0	0	4
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	28	166	1	1	0	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	29	103	1	2	0	0	0	0	1	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	29	111	1	1	0	0	0	0	1	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	29	166	1	1	0	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	30	111	1	1	0	0	0	0	1	0	3
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	30	112	0	1	0	0	0	0	1	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	30	139	0	1	1	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	30	158	1	2	0	0	1	0	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	31	111	1	1	0	0	0	0	1	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	33	139	1	1	0	0	0	1	0	0	2
22	109	"2 e7+e6+su(3)+3(so(7)+2 su(2))"	35	139	1	1	0	0	0	1	0	0	2
22	111	"3 e6+2 f5+5 su(3)"	22	251	1	1	0	0	0	0	0	0	2
22	111	"3 e6+2 f5+5 su(3)"	22	252	0	1	0	0	0	0	0	0	3
22	111	"3 e6+2 f5+5 su(3)"	22	259	1	0	0	0	0	0	0	0	2
22	111	"3 e6+2 f5+5 su(3)"	23	244	0	2	0	0	0	0	0	0	3
